416,2191,1339,0,0
1534,2384,1671,0,0
1223,2406,1610,0,0
661,2246,1412,0,0
1506,2299,1633,0,0
784,2095,1198,0,0
806,2527,1515,0,0
772,2058,1282,0,0
1105,2181,1264,0,0
1561,2181,1382,0,0
1778,2178,1430,0,0
493,1712,1038,0,0
551,1773,975,0,0
1854,2128,1296,0,0
346,1521,640,0,0
1461,2298,1584,0,0
1804,2247,1245,0,0
1366,2319,1638,0,0
499,1831,1019,0,0
1018,2128,1321,0,0
