2385,2395,1469,1680,0
2034,2348,1458,1409,0
2060,2378,1479,1360,0
2240,2409,1443,1703,0
2494,2514,1669,1865,0
2513,2675,1881,1968,0
2112,2443,1649,1903,0
2366,2524,1667,1867,0
2199,2349,1563,1776,0
2183,2178,1293,1535,0
2800,3042,2415,2295,0
1889,2218,1662,1181,0
2906,2910,2074,2079,0
2331,2429,1841,1630,0
2523,2442,1905,1835,0
2455,2430,1775,1898,0
1761,2017,1459,1323,0
2347,2145,1602,1433,0
1554,2214,1474,1067,0
2311,2455,1904,1875,0
