1520,1725,0,0,0
2303,1574,0,0,0
2030,1055,0,0,0
1847,1210,0,0,0
1487,1139,0,0,0
1136,1049,0,0,0
2075,1514,0,0,0
1851,1282,0,0,0
1604,1646,0,0,0
1509,1023,0,0,0
