1955,2470,1617,1563,1038
1331,2223,1473,1233,857
1419,2096,1227,993,1828
1382,2195,1328,1051,498
1327,2189,1366,1039,1232
1649,2278,1486,1565,975
1358,2081,1342,1467,690
1040,1959,1231,944,1305
1332,2164,1437,1500,797
800,1851,1156,885,522
1867,2277,1664,1744,528
1967,2313,1491,1695,380
544,1918,1126,1244,494
1169,1901,1123,1339,463
975,1898,1291,1462,663
1614,2273,1459,1707,781
1869,2289,1660,1855,649
1179,2242,1671,1838,539
453,1680,1111,859,432
1207,2073,1431,1527,639
