0,0,0,543,0
0,0,0,317,0
0,0,0,331,0
0,0,0,205,0
0,0,0,395,0
0,0,0,403,0
0,0,0,340,0
0,0,0,788,0
0,0,0,330,0
0,0,0,385,0
0,0,0,775,0
0,0,0,976,0
0,0,0,707,0
0,0,0,816,0
0,0,0,877,0
0,0,0,567,0
0,0,0,576,0
0,0,0,991,0
0,0,0,503,0
0,0,0,684,0
