76,1679,994,366,0
210,1558,1101,823,0
149,1682,1040,689,0
138,1658,1008,532,0
95,1570,910,495,0
324,1691,991,629,0
208,1378,901,592,0
90,1399,854,582,0
188,1575,976,758,0
141,717,123,198,0
837,1578,1019,995,0
823,1514,869,560,0
426,1573,1056,367,0
883,1451,814,395,0
629,1535,1185,863,0
203,1425,986,736,0
885,1705,1063,674,0
192,1168,759,246,0
1424,1885,1003,788,0
1003,1410,1058,780,0
